timestamp,index,out_name,out_path,status,returncode,note
2026-01-14 18:06:29,462,sleeve_000462.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000462.SLDPRT,OK,0,
2026-01-14 18:06:31,463,sleeve_000463.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000463.SLDPRT,OK,0,
2026-01-14 18:06:33,464,sleeve_000464.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000464.SLDPRT,OK,0,
2026-01-14 18:06:36,465,sleeve_000465.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000465.SLDPRT,OK,0,
2026-01-14 18:06:38,466,sleeve_000466.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000466.SLDPRT,OK,0,
2026-01-14 18:06:40,467,sleeve_000467.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000467.SLDPRT,OK,0,
2026-01-14 18:06:43,468,sleeve_000468.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000468.SLDPRT,OK,0,
2026-01-14 18:06:45,469,sleeve_000469.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000469.SLDPRT,OK,0,
2026-01-14 18:06:47,470,sleeve_000470.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000470.SLDPRT,OK,0,
2026-01-14 18:06:49,471,sleeve_000471.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000471.SLDPRT,OK,0,
2026-01-14 18:06:52,472,sleeve_000472.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000472.SLDPRT,OK,0,
2026-01-14 18:06:54,473,sleeve_000473.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000473.SLDPRT,OK,0,
2026-01-14 18:06:56,474,sleeve_000474.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000474.SLDPRT,OK,0,
2026-01-14 18:06:58,475,sleeve_000475.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000475.SLDPRT,OK,0,
2026-01-14 18:07:01,476,sleeve_000476.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000476.SLDPRT,OK,0,
2026-01-14 18:07:03,477,sleeve_000477.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000477.SLDPRT,OK,0,
2026-01-14 18:07:05,478,sleeve_000478.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000478.SLDPRT,OK,0,
2026-01-14 18:07:07,479,sleeve_000479.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000479.SLDPRT,OK,0,
2026-01-14 18:07:10,480,sleeve_000480.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000480.SLDPRT,OK,0,
2026-01-14 18:07:12,481,sleeve_000481.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000481.SLDPRT,OK,0,
2026-01-14 18:07:14,482,sleeve_000482.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000482.SLDPRT,OK,0,
2026-01-14 18:07:16,483,sleeve_000483.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000483.SLDPRT,OK,0,
2026-01-14 18:07:19,484,sleeve_000484.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000484.SLDPRT,OK,0,
2026-01-14 18:07:21,485,sleeve_000485.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000485.SLDPRT,OK,0,
2026-01-14 18:07:23,486,sleeve_000486.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000486.SLDPRT,OK,0,
2026-01-14 18:07:26,487,sleeve_000487.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000487.SLDPRT,OK,0,
2026-01-14 18:07:28,488,sleeve_000488.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000488.SLDPRT,OK,0,
2026-01-14 18:07:30,489,sleeve_000489.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000489.SLDPRT,OK,0,
2026-01-14 18:07:32,490,sleeve_000490.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000490.SLDPRT,OK,0,
2026-01-14 18:07:35,491,sleeve_000491.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000491.SLDPRT,OK,0,
2026-01-14 18:07:37,492,sleeve_000492.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000492.SLDPRT,OK,0,
